aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
42,0.9,2018年10月11日18时,220100,―,长春市,长春市,51,13,42,12,5
35,0.7,2018年10月11日18时,220200,―,吉林市,吉林市,36,17,33,24,8
24,0.8,2018年10月11日18时,220300,―,四平市,四平市,48,22,21,7,3
21,1.0,2018年10月11日18时,220400,―,辽源市,辽源市,41,29,10,5,6
28,0.8,2018年10月11日18时,220500,―,通化市,通化市,22,26,28,3,6
34,0.8,2018年10月11日18时,220600,―,白山市,白山市,24,24,34,12,7
30,0.4,2018年10月11日18时,220700,―,松原市,松原市,13,36,30,4,2
36,0.6,2018年10月11日18时,220800,―,白城市,白城市,34,40,36,12,14
41,0.4,2018年10月11日18时,222400,―,延边州,延边州,15,30,41,20,4
33,0.5,2018年10月11日18时,230100,―,哈尔滨市,哈尔滨市,43,30,33,15,9
44,0.9,2018年10月11日18时,230200,―,齐齐哈尔市,齐齐哈尔市,47,21,44,9,15
43,0.5,2018年10月11日18时,230300,―,鸡西市,鸡西市,30,12,43,20,3
29,0.6,2018年10月11日18时,230400,―,鹤岗市,鹤岗市,28,36,24,20,10
33,0.7,2018年10月11日18时,230500,―,双鸭山市,双鸭山市,56,9,33,23,4
30,0.6,2018年10月11日18时,230600,―,大庆市,大庆市,33,24,24,21,6
64,0.3,2018年10月11日18时,230700,PM10,伊春市,伊春市,36,26,78,19,5
38,0.8,2018年10月11日18时,230800,―,佳木斯市,佳木斯市,38,15,38,10,9
77,0.6,2018年10月11日18时,230900,PM10,七台河市,七台河市,49,14,104,22,5
33,0.5,2018年10月11日18时,231000,―,牡丹江市,牡丹江市,30,11,33,21,2
27,0.4,2018年10月11日18时,231100,―,黑河市,黑河市,30,30,27,13,10
33,0.4,2018年10月11日18时,231200,―,绥化市,绥化市,22,32,33,16,2
24,0.5,2018年10月11日18时,232700,―,大兴安岭地区,大兴安岭地区,24,41,24,12,13
40,0.4,2018年10月11日18时,310000,―,上海市,上海市,24,93,40,16,6
58,0.4,2018年10月11日18时,320100,PM10,南京市,南京市,38,92,65,22,8
56,0.7,2018年10月11日18时,320200,PM10,无锡市,无锡市,38,81,62,29,11
54,0.5,2018年10月11日18时,320281,PM10,江阴市,江阴市,31,105,58,35,14
36,1.0,2018年10月11日18时,320282,―,宜兴市,宜兴市,24,115,34,23,16
58,0.5,2018年10月11日18时,320300,PM10,徐州市,徐州市,45,86,66,25,16
46,0.4,2018年10月11日18时,320400,―,常州市,常州市,34,109,46,29,12
57,0.7,2018年10月11日18时,320481,PM10,溧阳市,溧阳市,31,120,64,32,7
57,0.6,2018年10月11日18时,320482,PM10,金坛市,金坛市,26,130,64,36,10
51,0.4,2018年10月11日18时,320500,PM10,苏州市,苏州市,42,81,51,24,6
46,0.6,2018年10月11日18时,320581,―,常熟市,常熟市,29,108,46,26,16
60,0.5,2018年10月11日18时,320582,PM10,张家港市,张家港市,41,95,69,22,9
48,0.6,2018年10月11日18时,320583,―,昆山市,昆山市,24,104,48,19,10
55,0.6,2018年10月11日18时,320584,PM10,吴江市,吴江市,32,106,60,29,6
53,0.6,2018年10月11日18时,320585,PM10,太仓市,太仓市,45,88,56,23,10
41,0.4,2018年10月11日18时,320600,―,南通市,南通市,20,96,41,20,13
42,0.6,2018年10月11日18时,320684,―,海门市,海门市,16,110,42,15,19
40,0.5,2018年10月11日18时,320700,―,连云港市,连云港市,31,77,40,20,14
67,0.5,2018年10月11日18时,320800,PM10,淮安市,淮安市,31,102,83,38,10
55,0.8,2018年10月11日18时,320900,PM10,盐城市,盐城市,25,112,60,24,7
51,0.6,2018年10月11日18时,321000,PM10,扬州市,扬州市,37,102,52,27,9
50,0.4,2018年10月11日18时,321100,―,镇江市,镇江市,27,112,50,33,8
63,0.6,2018年10月11日18时,321183,PM10,句容市,句容市,58,68,76,34,7
49,0.6,2018年10月11日18时,321200,―,泰州市,泰州市,20,117,49,25,10
53,0.7,2018年10月11日18时,321300,PM2.5,宿迁市,宿迁市,34,95,50,37,12
51,0.7,2018年10月11日18时,330100,PM10,杭州市,杭州市,36,96,51,23,10
53,0.7,2018年10月11日18时,330183,PM10,富阳市,富阳市,40,88,55,28,9
51,0.6,2018年10月11日18时,330185,PM10,临安市,临安市,26,97,52,24,8
27,0.5,2018年10月11日18时,330200,―,宁波市,宁波市,26,85,22,8,6
29,0.6,2018年10月11日18时,330300,―,温州市,温州市,56,54,29,16,8
51,0.6,2018年10月11日18时,330400,PM10,嘉兴市,嘉兴市,32,82,51,22,5
43,0.7,2018年10月11日18时,330500,―,湖州市,湖州市,30,116,43,18,12
40,1.0,2018年10月11日18时,330681,―,诸暨市,诸暨市,26,106,40,24,8
42,0.5,2018年10月11日18时,330700,―,金华市,金华市,28,95,42,9,18
25,0.6,2018年10月11日18时,330782,―,义乌市,义乌市,50,76,25,14,6
36,0.5,2018年10月11日18时,330800,―,衢州市,衢州市,25,108,36,13,6
27,0.5,2018年10月11日18时,330900,―,舟山市,舟山市,12,84,20,6,5
30,0.4,2018年10月11日18时,331000,―,台州市,台州市,20,96,26,6,6
38,0.5,2018年10月11日18时,331100,―,丽水市,丽水市,17,112,38,11,8
46,0.7,2018年10月11日18时,331300,―,绍兴市,绍兴市,26,87,46,17,9
61,0.5,2018年10月11日18时,340100,PM10,合肥市,合肥市,50,92,71,28,10
57,0.7,2018年10月11日18时,340200,PM2.5,芜湖市,芜湖市,41,115,61,40,14
59,0.4,2018年10月11日18时,340300,PM10,蚌埠市,蚌埠市,32,117,68,30,12
68,0.5,2018年10月11日18时,340400,PM10,淮南市,淮南市,37,102,85,34,13
58,0.6,2018年10月11日18时,340500,PM10,马鞍山市,马鞍山市,38,106,65,33,13
65,0.5,2018年10月11日18时,340600,PM10,淮北市,淮北市,48,99,80,39,12
53,0.5,2018年10月11日18时,340700,PM10,铜陵市,铜陵市,17,114,56,27,13
53,0.5,2018年10月11日18时,340800,"PM10,PM2.5",安庆市,安庆市,19,130,55,37,14
36,0.6,2018年10月11日18时,341000,―,黄山市,黄山市,13,89,36,11,10
48,0.4,2018年10月11日18时,341100,―,滁州市,滁州市,31,104,48,30,12
64,0.5,2018年10月11日18时,341200,PM10,阜阳市,阜阳市,30,108,77,37,9
62,0.6,2018年10月11日18时,341300,PM10,宿州市,宿州市,60,80,74,40,14
57,0.4,2018年10月11日18时,341500,PM10,六安市,六安市,27,99,64,26,6
58,0.4,2018年10月11日18时,341600,PM10,亳州市,亳州市,36,114,66,27,12
52,0.4,2018年10月11日18时,341700,PM10,池州市,池州市,26,99,54,23,12
58,0.5,2018年10月11日18时,341800,PM10,宣城市,宣城市,35,111,65,40,9
24,0.5,2018年10月11日18时,350100,―,福州市,福州市,18,74,23,10,6
28,0.6,2018年10月11日18时,350200,―,厦门市,厦门市,31,66,28,13,5
